Sample Id,Rep #,Product,ReducingSugar,pH,VolatileAcid,TotalAcid,MalicAcid,LacticAcid,Ethanol,Date,Time,Remark,
QC-001,1,SFW_06_1,3.36,6.06,12.86,0.47,6.99,2.81,0.17,15/11/2005,10:05 AM,,
QC-001,2,SFW_06_1,3.36,6.06,12.88,0.45,6.59,2.8,0.18,15/11/2005,10:06 AM,,
QC-001,Mean,SFW_06_1,3.36,6.06,12.87,0.46,6.79,2.8,0.17,15/11/2005,10:06 AM,,
QC-001,Sd,SFW_06_1,0.005,0.002,0.012,0.009,0.284,0.007,0.008,15/11/2005,10:06 AM,,
Sample Id,Rep #,Product,PH,TotalAcid,Ethanol,VolatileAcid,ReducingSugar,MalicAcid,LacticAcid,Date,Time,Remark,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.28,6.88,13.25,0.51,7.84,2.77,0.18,16/11/2005,9:49 AM,,
QC-001,2,SFW_06_1,3.28,6.91,13.25,0.51,9.78,2.73,0.17,16/11/2005,9:49 AM,,
QC-001,Mean,SFW_06_1,3.28,6.89,13.25,0.51,8.81,2.75,0.18,16/11/2005,9:49 AM,,
QC-001,Sd,SFW_06_1,0.001,0.022,0.004,0.004,1.37,0.027,0.01,16/11/2005,9:49 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.67,6.45,13.17,0.36,-14.48,0.51,1.2,16/11/2005,9:50 AM,,
QC-001,2,SFW_06_1,3.67,6.47,13.18,0.37,-15.25,0.54,1.17,16/11/2005,9:51 AM,,
QC-001,Mean,SFW_06_1,3.67,6.46,13.18,0.37,-14.86,0.53,1.18,16/11/2005,9:51 AM,,
QC-001,Sd,SFW_06_1,0.004,0.012,0.01,0.007,0.545,0.017,0.021,16/11/2005,9:51 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.39,6.14,14,0.44,2.76,2.17,0.45,16/11/2005,9:52 AM,,
QC-001,2,SFW_06_1,3.39,6.13,14.02,0.46,4.36,2.2,0.46,16/11/2005,9:52 AM,,
QC-001,Mean,SFW_06_1,3.39,6.13,14.01,0.45,3.56,2.18,0.46,16/11/2005,9:52 AM,,
QC-001,Sd,SFW_06_1,0.002,0.003,0.015,0.01,1.129,0.018,0.001,16/11/2005,9:52 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.37,6.12,14.01,0.45,3.19,2.19,0.46,16/11/2005,9:53 AM,,
QC-001,2,SFW_06_1,3.38,6.13,13.99,0.46,3.22,2.22,0.44,16/11/2005,9:54 AM,,
QC-001,Mean,SFW_06_1,3.38,6.13,14,0.45,3.21,2.21,0.45,16/11/2005,9:54 AM,,
QC-001,Sd,SFW_06_1,0.006,0.002,0.021,0.003,0.019,0.024,0.016,16/11/2005,9:54 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.48,6.25,14.16,0.5,14.58,0.36,0.97,16/11/2005,9:55 AM,,
QC-001,2,SFW_06_1,3.48,6.28,14.16,0.49,13.74,0.38,1,16/11/2005,9:55 AM,,
QC-001,Mean,SFW_06_1,3.48,6.27,14.16,0.5,14.16,0.37,0.99,16/11/2005,9:55 AM,,
QC-001,Sd,SFW_06_1,0.004,0.022,0,0.005,0.592,0.014,0.02,16/11/2005,9:55 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.38,6.6,12.77,0.49,13.77,3.12,0.08,16/11/2005,9:56 AM,,
QC-001,2,SFW_06_1,3.37,6.58,12.75,0.49,14.53,3.13,0.1,16/11/2005,9:57 AM,,
QC-001,Mean,SFW_06_1,3.37,6.59,12.76,0.49,14.15,3.12,0.09,16/11/2005,9:57 AM,,
QC-001,Sd,SFW_06_1,0.007,0.013,0.016,0.001,0.537,0.011,0.012,16/11/2005,9:57 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.23,6.08,11.35,0.45,40.25,2.52,0.32,16/11/2005,9:58 AM,,
QC-001,2,SFW_06_1,3.24,6.09,11.35,0.44,39.94,2.51,0.33,16/11/2005,9:58 AM,,
QC-001,Mean,SFW_06_1,3.23,6.09,11.35,0.45,40.1,2.52,0.33,16/11/2005,9:58 AM,,
QC-001,Sd,SFW_06_1,0.005,0.005,0,0.007,0.219,0.009,0.004,16/11/2005,9:58 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.44,6.67,13.75,0.51,6.89,0.53,1.06,16/11/2005,9:59 AM,,
QC-001,2,SFW_06_1,3.43,6.66,13.74,0.51,7.82,0.48,1.05,16/11/2005,10:00 AM,,
QC-001,Mean,SFW_06_1,3.44,6.67,13.75,0.51,7.36,0.5,1.05,16/11/2005,10:00 AM,,
QC-001,Sd,SFW_06_1,0.008,0.007,0.003,0.004,0.656,0.038,0.006,16/11/2005,10:00 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.53,6.79,10.75,0.3,26.81,1.17,1.05,16/11/2005,10:01 AM,,
QC-001,2,SFW_06_1,3.52,6.79,10.76,0.31,28.2,1.12,0.98,16/11/2005,10:01 AM,,
QC-001,Mean,SFW_06_1,3.53,6.79,10.76,0.31,27.51,1.15,1.02,16/11/2005,10:01 AM,,
QC-001,Sd,SFW_06_1,0.004,0.001,0.007,0.007,0.983,0.031,0.054,16/11/2005,10:01 AM,,
Sample Id,Rep #,Product,ReducingSugar,pH,VolatileAcid,TotalAcid,MalicAcid,LacticAcid,Ethanol,Date,Time,Remark,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,217.84,2.78,0.36,6.2,3.32,-1.15,-0.16,17/11/2005,7:16 AM,,
QC-002,2,forts,217.84,2.78,0.36,6.27,3.12,-1.21,-0.14,17/11/2005,7:17 AM,,
QC-002,Mean,forts,217.84,2.78,0.36,6.23,3.22,-1.18,-0.15,17/11/2005,7:17 AM,,
QC-002,Sd,forts,0.003,0.003,0.002,0.051,0.139,0.041,0.013,17/11/2005,7:17 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,119.85,3.81,0.08,4.44,2.4,0.62,17.04,17/11/2005,7:18 AM,,
QC-002,2,forts,119.58,3.78,0.07,4.46,2.3,0.66,17.03,17/11/2005,7:19 AM,,
QC-002,Mean,forts,119.72,3.8,0.07,4.45,2.35,0.64,17.03,17/11/2005,7:19 AM,,
QC-002,Sd,forts,0.187,0.018,0.011,0.015,0.07,0.029,0.01,17/11/2005,7:19 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,127.5,3.64,0.2,4.97,2.29,0.6,16.99,17/11/2005,7:19 AM,,
QC-002,2,forts,128.08,3.65,0.21,4.98,2.2,0.57,16.98,17/11/2005,7:20 AM,,
QC-002,Mean,forts,127.79,3.64,0.21,4.98,2.25,0.59,16.99,17/11/2005,7:20 AM,,
QC-002,Sd,forts,0.408,0.008,0.002,0.004,0.063,0.017,0.006,17/11/2005,7:20 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,127.75,3.64,0.22,4.97,2.23,0.58,16.99,17/11/2005,7:21 AM,,
QC-002,2,forts,127.8,3.64,0.2,5.01,2.29,0.6,16.97,17/11/2005,7:22 AM,,
QC-002,Mean,forts,127.77,3.64,0.21,4.99,2.26,0.59,16.98,17/11/2005,7:22 AM,,
QC-002,Sd,forts,0.039,0.002,0.009,0.032,0.045,0.014,0.012,17/11/2005,7:22 AM,,
Sample Id,Rep #,Product,PH,TotalAcid,Ethanol,VolatileAcid,ReducingSugar,MalicAcid,LacticAcid,Date,Time,Remark,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.59,6.36,13.97,0.55,5.39,0.01,1.23,17/11/2005,9:55 AM,,
QC-001,2,SFW_06_1,3.57,6.36,13.97,0.55,5.15,0.1,1.22,17/11/2005,9:56 AM,,
QC-001,Mean,SFW_06_1,3.58,6.36,13.97,0.55,5.27,0.05,1.23,17/11/2005,9:56 AM,,
QC-001,Sd,SFW_06_1,0.012,0,0.005,0.002,0.164,0.064,0.013,17/11/2005,9:56 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.32,6.86,14,0.44,6.58,2.36,0.65,17/11/2005,9:56 AM,,
QC-001,2,SFW_06_1,3.32,6.86,14,0.43,6.45,2.41,0.7,17/11/2005,9:57 AM,,
QC-001,Mean,SFW_06_1,3.32,6.86,14,0.43,6.52,2.38,0.68,17/11/2005,9:57 AM,,
QC-001,Sd,SFW_06_1,0.003,0.002,0.001,0.004,0.091,0.033,0.03,17/11/2005,9:57 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,6.46,12.53,0.32,14.67,3.06,0.28,17/11/2005,9:58 AM,,
QC-001,2,SFW_06_1,3.42,6.44,12.52,0.33,14.58,3.09,0.27,17/11/2005,9:59 AM,,
QC-001,Mean,SFW_06_1,3.42,6.45,12.53,0.33,14.63,3.08,0.28,17/11/2005,9:59 AM,,
QC-001,Sd,SFW_06_1,0.003,0.012,0.01,0.004,0.066,0.024,0.007,17/11/2005,9:59 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.29,5.69,12.7,0.37,7.11,2.16,0.32,17/11/2005,9:59 AM,,
QC-001,2,SFW_06_1,3.29,5.68,12.7,0.36,6.87,2.22,0.34,17/11/2005,10:00 AM,,
QC-001,Mean,SFW_06_1,3.29,5.68,12.7,0.37,6.99,2.19,0.33,17/11/2005,10:00 AM,,
QC-001,Sd,SFW_06_1,0.002,0.008,0,0.007,0.17,0.037,0.017,17/11/2005,10:00 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.42,6.4,12.54,0.3,14.52,3.06,0.28,17/11/2005,10:01 AM,,
QC-001,2,SFW_06_1,3.43,6.4,12.53,0.31,14.57,3.12,0.33,17/11/2005,10:01 AM,,
QC-001,Mean,SFW_06_1,3.42,6.4,12.53,0.31,14.54,3.09,0.31,17/11/2005,10:01 AM,,
QC-001,Sd,SFW_06_1,0.006,0.004,0.004,0.004,0.036,0.045,0.04,17/11/2005,10:01 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.38,6.42,13.97,0.43,2.05,2.23,0.49,17/11/2005,10:02 AM,,
QC-001,2,SFW_06_1,3.39,6.43,13.97,0.43,2.19,2.25,0.51,17/11/2005,10:03 AM,,
QC-001,Mean,SFW_06_1,3.38,6.42,13.97,0.43,2.12,2.24,0.5,17/11/2005,10:03 AM,,
QC-001,Sd,SFW_06_1,0.001,0.007,0.002,0.001,0.098,0.016,0.014,17/11/2005,10:03 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.25,6.12,11.37,0.44,36.31,2.35,0.32,17/11/2005,10:04 AM,,
QC-001,2,SFW_06_1,3.25,6.12,11.37,0.46,36.4,2.31,0.29,17/11/2005,10:04 AM,,
QC-001,Mean,SFW_06_1,3.25,6.12,11.37,0.45,36.35,2.33,0.31,17/11/2005,10:04 AM,,
QC-001,Sd,SFW_06_1,0,0,0.004,0.01,0.063,0.029,0.022,17/11/2005,10:04 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.46,6.87,13.5,0.49,4.89,0.26,1.18,17/11/2005,10:05 AM,,
QC-001,2,SFW_06_1,3.46,6.88,13.51,0.5,4.91,0.21,1.17,17/11/2005,10:06 AM,,
QC-001,Mean,SFW_06_1,3.46,6.88,13.51,0.49,4.9,0.23,1.18,17/11/2005,10:06 AM,,
QC-001,Sd,SFW_06_1,0.006,0.006,0.007,0.003,0.009,0.034,0.006,17/11/2005,10:06 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.51,6.35,13.75,0.49,1.13,0.13,1.45,17/11/2005,10:07 AM,,
QC-001,2,SFW_06_1,3.51,6.34,13.76,0.5,1.19,0.1,1.4,17/11/2005,10:07 AM,,
QC-001,Mean,SFW_06_1,3.51,6.35,13.75,0.49,1.16,0.12,1.43,17/11/2005,10:07 AM,,
QC-001,Sd,SFW_06_1,0.004,0.006,0.007,0.007,0.042,0.016,0.036,17/11/2005,10:07 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.42,7.17,14.18,0.47,3.01,0.11,1.24,17/11/2005,10:08 AM,,
QC-001,2,SFW_06_1,3.41,7.17,14.18,0.47,2.89,0.14,1.21,17/11/2005,10:09 AM,,
QC-001,Mean,SFW_06_1,3.41,7.17,14.18,0.47,2.95,0.13,1.23,17/11/2005,10:09 AM,,
QC-001,Sd,SFW_06_1,0.006,0.003,0.007,0.003,0.081,0.023,0.021,17/11/2005,10:09 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.43,6.11,13.17,0.51,0.82,0.1,1.14,17/11/2005,10:10 AM,,
QC-001,2,SFW_06_1,3.43,6.11,13.17,0.5,0.94,0.12,1.13,17/11/2005,10:10 AM,,
QC-001,Mean,SFW_06_1,3.43,6.11,13.17,0.5,0.88,0.11,1.13,17/11/2005,10:10 AM,,
QC-001,Sd,SFW_06_1,0.002,0.001,0.003,0.005,0.084,0.014,0.012,17/11/2005,10:10 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,6.59,13.94,0.44,0.6,0.03,1.49,17/11/2005,10:11 AM,,
QC-001,2,SFW_06_1,3.4,6.58,13.93,0.45,0.6,-0.01,1.49,17/11/2005,10:12 AM,,
QC-001,Mean,SFW_06_1,3.4,6.59,13.94,0.45,0.6,0.01,1.49,17/11/2005,10:12 AM,,
QC-001,Sd,SFW_06_1,0.005,0.007,0.009,0.006,0.001,0.026,0.003,17/11/2005,10:12 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.43,6.47,13.8,0.43,0.6,0.32,1.18,17/11/2005,10:13 AM,,
QC-001,2,SFW_06_1,3.44,6.45,13.81,0.44,0.91,0.29,1.22,17/11/2005,10:13 AM,,
QC-001,Mean,SFW_06_1,3.43,6.46,13.81,0.44,0.75,0.31,1.2,17/11/2005,10:13 AM,,
QC-001,Sd,SFW_06_1,0.002,0.013,0.01,0.003,0.225,0.017,0.031,17/11/2005,10:13 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.46,6.32,14.22,0.49,2.28,0.36,0.94,17/11/2005,10:14 AM,,
QC-001,2,SFW_06_1,3.46,6.31,14.22,0.5,1.93,0.41,0.95,17/11/2005,10:15 AM,,
QC-001,Mean,SFW_06_1,3.46,6.32,14.22,0.49,2.1,0.39,0.94,17/11/2005,10:15 AM,,
QC-001,Sd,SFW_06_1,0.005,0.004,0.002,0.003,0.248,0.033,0.012,17/11/2005,10:15 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.24,6.35,12.33,0.34,6.8,2.77,0.34,24/11/2005,7:46 AM,,
QC-001,2,SFW_06_1,3.23,6.35,12.32,0.35,6.86,2.76,0.31,24/11/2005,7:46 AM,,
QC-001,Mean,SFW_06_1,3.23,6.35,12.33,0.34,6.83,2.77,0.33,24/11/2005,7:46 AM,,
QC-001,Sd,SFW_06_1,0.002,0,0.011,0.006,0.043,0.009,0.024,24/11/2005,7:46 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.37,6.03,12.87,0.45,5.63,2.85,0.2,24/11/2005,7:47 AM,,
QC-001,2,SFW_06_1,3.37,6.03,12.88,0.45,5.72,2.8,0.18,24/11/2005,7:48 AM,,
QC-001,Mean,SFW_06_1,3.37,6.03,12.88,0.45,5.68,2.83,0.19,24/11/2005,7:48 AM,,
QC-001,Sd,SFW_06_1,0.005,0.002,0.003,0.001,0.06,0.033,0.016,24/11/2005,7:48 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,2.99,7.98,11.98,0.33,6.32,2.8,0.24,24/11/2005,7:49 AM,,
QC-001,2,SFW_06_1,3,7.99,11.98,0.33,6.11,2.84,0.25,24/11/2005,7:49 AM,,
QC-001,Mean,SFW_06_1,2.99,7.99,11.98,0.33,6.21,2.82,0.24,24/11/2005,7:49 AM,,
QC-001,Sd,SFW_06_1,0.008,0.006,0.004,0.002,0.144,0.024,0.005,24/11/2005,7:49 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,4,4.21,12.55,0.52,5.97,3,0.27,24/11/2005,7:50 AM,,
QC-001,2,SFW_06_1,4,4.22,12.53,0.52,5.82,2.99,0.28,24/11/2005,7:51 AM,,
QC-001,Mean,SFW_06_1,4,4.22,12.54,0.52,5.9,2.99,0.28,24/11/2005,7:51 AM,,
QC-001,Sd,SFW_06_1,0.003,0.006,0.015,0.004,0.102,0.006,0.004,24/11/2005,7:51 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.32,6.82,12.93,0.29,11.28,3.23,0.35,24/11/2005,7:51 AM,,
QC-001,2,SFW_06_1,3.32,6.81,12.95,0.3,11.3,3.21,0.33,24/11/2005,7:52 AM,,
QC-001,Mean,SFW_06_1,3.32,6.81,12.94,0.3,11.29,3.22,0.34,24/11/2005,7:52 AM,,
QC-001,Sd,SFW_06_1,0.005,0.004,0.012,0.005,0.016,0.009,0.015,24/11/2005,7:52 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.22,6.27,9.8,0.3,29.92,3.2,0.22,24/11/2005,7:53 AM,,
QC-001,2,SFW_06_1,3.2,6.27,9.79,0.32,29.77,3.21,0.21,24/11/2005,7:54 AM,,
QC-001,Mean,SFW_06_1,3.21,6.27,9.8,0.31,29.84,3.2,0.21,24/11/2005,7:54 AM,,
QC-001,Sd,SFW_06_1,0.013,0,0.009,0.011,0.103,0.012,0.009,24/11/2005,7:54 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.39,6.16,13.58,0.49,5.65,0.37,1.01,24/11/2005,7:54 AM,,
QC-001,2,SFW_06_1,3.38,6.16,13.57,0.49,5.97,0.36,1,24/11/2005,7:55 AM,,
QC-001,Mean,SFW_06_1,3.38,6.16,13.57,0.49,5.81,0.36,1.01,24/11/2005,7:55 AM,,
QC-001,Sd,SFW_06_1,0.001,0.004,0.006,0.002,0.227,0.006,0.003,24/11/2005,7:55 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.22,6.33,12.35,0.36,6.85,2.79,0.32,24/11/2005,7:56 AM,,
QC-001,2,SFW_06_1,3.22,6.34,12.35,0.36,6.65,2.78,0.3,24/11/2005,7:57 AM,,
QC-001,Mean,SFW_06_1,3.22,6.33,12.35,0.36,6.75,2.78,0.31,24/11/2005,7:57 AM,,
QC-001,Sd,SFW_06_1,0.004,0.005,0.004,0.003,0.143,0.007,0.019,24/11/2005,7:57 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.35,6,12.84,0.46,5.74,2.84,0.17,24/11/2005,7:57 AM,,
QC-001,2,SFW_06_1,3.36,5.99,12.82,0.46,5.55,2.8,0.13,24/11/2005,7:58 AM,,
QC-001,Mean,SFW_06_1,3.36,5.99,12.83,0.46,5.65,2.82,0.15,24/11/2005,7:58 AM,,
QC-001,Sd,SFW_06_1,0.007,0.007,0.011,0.003,0.136,0.026,0.025,24/11/2005,7:58 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3,7.96,11.95,0.33,6.22,2.86,0.24,24/11/2005,7:59 AM,,
QC-001,2,SFW_06_1,2.98,7.96,11.94,0.34,6.24,2.86,0.2,24/11/2005,8:00 AM,,
QC-001,Mean,SFW_06_1,2.99,7.96,11.94,0.33,6.23,2.86,0.22,24/11/2005,8:00 AM,,
QC-001,Sd,SFW_06_1,0.009,0.002,0.003,0.003,0.011,0.005,0.026,24/11/2005,8:00 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,4,4.21,12.51,0.53,5.89,2.95,0.25,24/11/2005,8:00 AM,,
QC-001,2,SFW_06_1,3.99,4.2,12.49,0.53,5.93,2.94,0.29,24/11/2005,8:01 AM,,
QC-001,Mean,SFW_06_1,4,4.21,12.5,0.53,5.91,2.95,0.27,24/11/2005,8:01 AM,,
QC-001,Sd,SFW_06_1,0.007,0.003,0.009,0.001,0.032,0.008,0.026,24/11/2005,8:01 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.31,6.79,12.85,0.3,11.29,3.34,0.34,24/11/2005,8:02 AM,,
QC-001,2,SFW_06_1,3.31,6.79,12.85,0.3,11.31,3.3,0.33,24/11/2005,8:03 AM,,
QC-001,Mean,SFW_06_1,3.31,6.79,12.85,0.3,11.3,3.32,0.34,24/11/2005,8:03 AM,,
QC-001,Sd,SFW_06_1,0.004,0.003,0.003,0.006,0.017,0.027,0.008,24/11/2005,8:03 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.21,6.27,9.76,0.32,30.36,3.18,0.19,24/11/2005,8:03 AM,,
QC-001,2,SFW_06_1,3.22,6.28,9.75,0.32,29.96,3.21,0.15,24/11/2005,8:04 AM,,
QC-001,Mean,SFW_06_1,3.21,6.28,9.75,0.32,30.16,3.19,0.17,24/11/2005,8:04 AM,,
QC-001,Sd,SFW_06_1,0.008,0.005,0.007,0.004,0.281,0.02,0.023,24/11/2005,8:04 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.39,6.15,13.52,0.5,5.5,0.35,0.98,24/11/2005,8:05 AM,,
QC-001,2,SFW_06_1,3.39,6.17,13.52,0.48,5.48,0.41,1.01,24/11/2005,8:06 AM,,
QC-001,Mean,SFW_06_1,3.39,6.16,13.52,0.49,5.49,0.38,0.99,24/11/2005,8:06 AM,,
QC-001,Sd,SFW_06_1,0.001,0.013,0.002,0.012,0.012,0.038,0.022,24/11/2005,8:06 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.45,6.38,12.42,0.23,10.21,2.06,0.76,24/11/2005,8:31 AM,,
QC-001,2,SFW_06_1,3.45,6.4,12.41,0.23,10.47,1.99,0.69,24/11/2005,8:32 AM,,
QC-001,Mean,SFW_06_1,3.45,6.39,12.42,0.23,10.34,2.02,0.73,24/11/2005,8:32 AM,,
QC-001,Sd,SFW_06_1,0,0.013,0.005,0.001,0.178,0.047,0.046,24/11/2005,8:32 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.44,7.05,12.15,0.21,13.98,3.43,0.44,24/11/2005,8:33 AM,,
QC-001,2,SFW_06_1,3.44,7.02,12.15,0.2,13.85,3.41,0.45,24/11/2005,8:33 AM,,
QC-001,Mean,SFW_06_1,3.44,7.04,12.15,0.2,13.91,3.42,0.44,24/11/2005,8:33 AM,,
QC-001,Sd,SFW_06_1,0.001,0.016,0,0.001,0.087,0.016,0.007,24/11/2005,8:33 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.28,6.91,13.14,0.49,8.3,2.66,0.24,24/11/2005,8:34 AM,,
QC-001,2,SFW_06_1,3.28,6.91,13.13,0.49,8.31,2.66,0.18,24/11/2005,8:35 AM,,
QC-001,Mean,SFW_06_1,3.28,6.91,13.13,0.49,8.3,2.66,0.21,24/11/2005,8:35 AM,,
QC-001,Sd,SFW_06_1,0.006,0.001,0.008,0.005,0.006,0.001,0.039,24/11/2005,8:35 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.81,13.32,0.39,4.43,1.47,0.64,24/11/2005,8:36 AM,,
QC-001,2,SFW_06_1,3.42,5.81,13.31,0.39,4.45,1.51,0.66,24/11/2005,8:36 AM,,
QC-001,Mean,SFW_06_1,3.41,5.81,13.31,0.39,4.44,1.49,0.65,24/11/2005,8:36 AM,,
QC-001,Sd,SFW_06_1,0.006,0.002,0.002,0.002,0.01,0.03,0.014,24/11/2005,8:36 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.45,6.39,12.42,0.25,10.34,2.02,0.73,24/11/2005,8:37 AM,,
QC-001,2,SFW_06_1,3.45,6.37,12.42,0.24,10.16,2.1,0.74,24/11/2005,8:38 AM,,
QC-001,Mean,SFW_06_1,3.45,6.38,12.42,0.25,10.25,2.06,0.73,24/11/2005,8:38 AM,,
QC-001,Sd,SFW_06_1,0.003,0.017,0,0.001,0.128,0.055,0.005,24/11/2005,8:38 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.45,7.03,12.14,0.21,13.78,3.47,0.44,24/11/2005,8:39 AM,,
QC-001,2,SFW_06_1,3.43,7.03,12.14,0.22,13.9,3.47,0.42,24/11/2005,8:39 AM,,
QC-001,Mean,SFW_06_1,3.44,7.03,12.14,0.21,13.84,3.47,0.43,24/11/2005,8:39 AM,,
QC-001,Sd,SFW_06_1,0.01,0.002,0.006,0.001,0.086,0.001,0.015,24/11/2005,8:39 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.28,6.93,13.13,0.5,8.25,2.7,0.19,24/11/2005,8:40 AM,,
QC-001,2,SFW_06_1,3.28,6.91,13.12,0.5,8.07,2.72,0.2,24/11/2005,8:41 AM,,
QC-001,Mean,SFW_06_1,3.28,6.92,13.12,0.5,8.16,2.71,0.19,24/11/2005,8:41 AM,,
QC-001,Sd,SFW_06_1,0.001,0.011,0.008,0.001,0.128,0.014,0.007,24/11/2005,8:41 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.42,5.79,13.3,0.4,4.63,1.52,0.64,24/11/2005,8:42 AM,,
QC-001,2,SFW_06_1,3.4,5.77,13.28,0.41,4.59,1.55,0.65,24/11/2005,8:42 AM,,
QC-001,Mean,SFW_06_1,3.41,5.78,13.29,0.4,4.61,1.54,0.65,24/11/2005,8:42 AM,,
QC-001,Sd,SFW_06_1,0.013,0.014,0.014,0.005,0.028,0.018,0.011,24/11/2005,8:42 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.44,6.34,12.39,0.26,9.86,2.11,0.7,24/11/2005,8:43 AM,,
QC-001,2,SFW_06_1,3.45,6.35,12.39,0.26,9.94,2.18,0.69,24/11/2005,8:44 AM,,
QC-001,Mean,SFW_06_1,3.44,6.34,12.39,0.26,9.9,2.15,0.69,24/11/2005,8:44 AM,,
QC-001,Sd,SFW_06_1,0.011,0.004,0.001,0.001,0.06,0.049,0.013,24/11/2005,8:44 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.45,7.02,12.12,0.23,13.86,3.47,0.42,24/11/2005,8:45 AM,,
QC-001,2,SFW_06_1,3.45,7,12.11,0.22,13.77,3.48,0.45,24/11/2005,8:45 AM,,
QC-001,Mean,SFW_06_1,3.45,7.01,12.11,0.23,13.82,3.48,0.43,24/11/2005,8:45 AM,,
QC-001,Sd,SFW_06_1,0.001,0.014,0.004,0.007,0.061,0.006,0.021,24/11/2005,8:45 AM,,
Sample Id,Rep #,Product,PH,TotalAcid,Ethanol,VolatileAcid,ReducingSugar,MalicAcid,LacticAcid,Date,Time,Remark,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.76,13.29,0.4,4.34,1.43,0.63,24/11/2005,11:06 AM,,
QC-001,2,SFW_06_1,3.41,5.78,13.31,0.4,4.66,1.42,0.63,24/11/2005,11:07 AM,,
QC-001,Mean,SFW_06_1,3.41,5.77,13.3,0.4,4.5,1.42,0.63,24/11/2005,11:07 AM,,
QC-001,Sd,SFW_06_1,0.005,0.01,0.009,0.004,0.228,0.01,0.001,24/11/2005,11:07 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.46,6.35,12.43,0.26,10.2,2.03,0.71,24/11/2005,11:08 AM,,
